Distance_(microns),Gray_Value
556.690,50.1854
557.051,47.4372
557.411,48.5221
557.771,48.7507
558.132,48.5664
558.492,48.6587
558.852,47.9703
559.213,47.4165
559.573,47.1792
559.933,46.5489
560.294,46.8826
560.654,48.7533
561.014,48.6958
561.375,46.4204
561.735,45.3922
562.095,43.6777
562.456,41.5186
562.816,38.5024
563.176,38.5890
563.536,37.4599
563.897,36.2738
564.257,36.5115
564.617,37.0961
564.978,38.2103
565.338,39.6981
565.698,40.9227
566.059,42.2927
566.419,41.9720
566.779,40.5017
567.140,39.8585
567.500,39.4977
567.860,38.8655
568.221,38.2720
568.581,39.2485
568.941,42.4871
569.302,47.4119
569.662,50.2738
570.022,54.5032
570.383,57.9681
570.743,61.1698
571.103,62.9330
571.464,64.0578
571.824,63.6029
572.184,61.4419
572.544,58.6206
572.905,58.2237
573.265,56.9087
573.625,54.4761
573.986,51.0144
574.346,48.2819
574.706,47.5097
575.067,43.5333
575.427,40.8803
575.787,38.6929
576.148,37.2466
576.508,36.3046
576.868,36.3197
577.229,36.3059
577.589,36.4059
577.949,37.4606
578.310,39.6773
578.670,40.9316
579.030,42.3444
579.391,42.6798
579.751,40.7502
580.111,39.8944
580.471,37.1871
580.832,35.0822
581.192,32.6096
581.552,30.9184
581.913,29.2605
582.273,27.9755
582.633,27.2133
582.994,28.4218
583.354,28.8384
583.714,29.1149
584.075,29.3609
584.435,29.9947
584.795,29.3496
585.156,29.2569
585.516,29.2848
585.876,30.1618
586.237,30.7474
586.597,32.6745
586.957,34.3513
587.317,36.7210
587.678,38.2600
588.038,38.1514
588.398,38.8103
588.759,39.1581
589.119,39.2475
589.479,40.2869
589.840,40.2738
590.200,40.5142
590.560,38.6243
590.921,38.9197
591.281,35.7630
591.641,33.5166
592.002,31.9900
592.362,31.7009
592.722,31.9533
593.083,32.0222
593.443,31.2825
593.803,30.9457
594.164,30.6035
594.524,29.8321
594.884,28.8630
595.244,27.7035
595.605,28.0547
595.965,28.5696
596.325,27.8813
596.686,28.3223
597.046,28.9604
597.406,29.6558
597.767,29.1263
598.127,30.0553
598.487,29.6481
598.848,28.8253
599.208,27.7263
599.568,26.2261
599.929,25.1847
600.289,25.4061
600.649,25.7504
601.010,25.5809
601.370,26.6777
601.730,26.7207
602.090,29.1334
602.451,31.4195
602.811,31.2039
603.171,31.0031
603.532,31.1598
603.892,31.3254
604.252,30.5288
604.613,28.9458
604.973,27.2132
605.333,26.7127
605.694,26.2497
606.054,26.1916
606.414,26.4009
606.775,26.9672
607.135,27.2635
607.495,27.8036
607.856,28.2476
608.216,28.6809
608.576,28.0205
608.937,28.2193
609.297,27.1664
609.657,26.2669
610.017,25.5119
610.378,25.2879
610.738,25.2057
611.098,25.2099
611.459,25.2524
611.819,26.0317
612.179,25.9943
612.540,25.5533
612.900,24.4632
613.260,23.0326
613.621,23.0437
613.981,22.0521
614.341,22.0746
614.702,22.2521
615.062,22.3939
615.422,22.4607
615.783,23.1153
616.143,25.2241
616.503,26.9681
616.863,27.8122
617.224,27.9679
617.584,29.0602
617.944,26.7304
618.305,26.1946
618.665,25.0549
619.025,24.9247
619.386,23.0358
619.746,22.1573
620.106,21.5073
620.467,21.3619
620.827,21.2198
621.187,21.3574
621.548,21.5938
621.908,21.4976
622.268,22.0981
622.629,22.5067
622.989,22.4930
623.349,21.6064
623.710,22.7340
624.070,22.8098
624.430,22.4817
624.790,23.1363
625.151,22.6948
625.511,22.4414
625.871,22.5975
626.232,23.0230
626.592,22.9675
626.952,23.5528
627.313,24.1347
627.673,24.2326
628.033,23.7106
628.394,23.4703
628.754,23.8006
629.114,23.3066
629.475,23.2654
629.835,22.8246
630.195,22.5825
630.556,22.3422
630.916,21.8236
631.276,20.8868
631.637,21.0608
631.997,21.5646
632.357,21.9185
632.717,21.9196
633.078,22.3065
633.438,22.7577
633.798,22.9200
634.159,22.6704
634.519,23.0345
634.879,23.4707
635.240,24.0846
635.600,25.1084
635.960,25.1945
636.321,26.2599
636.681,26.2514
637.041,25.1056
637.402,24.8816
637.762,24.7126
638.122,24.5378
638.483,23.8537
638.843,22.9527
639.203,22.4870
639.563,22.0005
639.924,22.2079
640.284,21.3556
640.644,21.4047
641.005,22.4869
641.365,22.5489
641.725,24.6849
642.086,24.2134
642.446,24.1895
642.806,23.5672
643.167,23.2881
643.527,23.9620
643.887,23.9073
644.248,23.9530
644.608,23.6731
644.968,24.3571
645.329,24.6658
645.689,25.4710
646.049,26.1590
646.410,26.0450
646.770,26.5829
647.130,26.0588
647.490,26.4639
647.851,26.2981
648.211,25.8975
648.571,25.9942
648.932,26.2508
649.292,26.4828
649.652,25.9845
650.013,25.7775
650.373,26.0841
650.733,25.6222
651.094,27.4795
651.454,27.0704
651.814,26.6607
652.175,25.2938
652.535,25.0110
652.895,24.9927
653.256,24.5757
653.616,24.3287
653.976,24.1936
654.336,23.8922
654.697,23.5335
655.057,23.3730
655.417,23.2618
655.778,23.1015
656.138,23.9685
656.498,24.3937
656.859,25.2587
657.219,25.1085
657.579,25.1416
657.940,26.2405
658.300,26.6699
658.660,26.2399
659.021,26.3330
659.381,26.0833
659.741,25.4571
660.102,25.4744
660.462,25.9926
660.822,26.3800
661.183,26.8194
661.543,27.1483
661.903,27.8845
662.263,27.2734
662.624,27.7860
662.984,28.0002
663.344,29.5140
663.705,30.1473
664.065,30.0452
664.425,29.0141
664.786,28.6917
665.146,29.3393
665.506,28.7299
665.867,28.4963
666.227,27.8919
666.587,27.2620
666.948,27.2033
667.308,27.3151
667.668,27.0705
668.029,26.3402
668.389,25.9872
668.749,25.7828
669.109,26.8848
669.470,27.0110
669.830,26.9656
670.190,27.2470
670.551,28.1965
670.911,29.6661
671.271,31.3541
671.632,33.6953
671.992,34.5359
672.352,35.4383
672.713,35.8413
673.073,34.5109
673.433,35.3520
673.794,36.1138
674.154,37.9844
674.514,40.5891
674.875,42.7204
675.235,47.3428
675.595,50.4175
675.956,52.2354
676.316,54.5101
676.676,55.9836
677.036,56.6981
677.397,56.7514
677.757,57.1593
678.117,54.8946
678.478,51.7056
678.838,48.5107
679.198,44.4871
679.559,41.6642
679.919,38.8163
680.279,35.3653
680.640,32.2086
681.000,30.6576
681.360,29.3549
681.721,28.0498
682.081,27.0709
682.441,26.9804
682.802,28.1488
683.162,29.2984
683.522,30.3293
683.883,30.8038
684.243,31.2329
684.603,30.9910
684.964,30.7974
685.324,30.6669
685.684,28.6324
686.044,27.4173
686.405,26.8047
686.765,25.3192
687.125,23.4679
687.486,22.7794
687.846,23.0896
688.206,23.0364
688.567,23.2468
688.927,24.9507
689.287,26.5654
689.648,26.2487
690.008,25.8571
690.368,26.5765
690.729,24.5708
691.089,23.2355
691.449,21.5557
691.810,21.8808
692.170,21.6648
692.530,21.3419
692.891,21.8440
693.251,22.5624
693.611,23.6506
693.971,23.9235
694.332,24.5082
694.692,24.6480
695.052,23.4731
695.413,23.0612
695.773,22.5659
696.133,23.1027
696.494,24.3411
696.854,24.2150
697.214,24.9775
697.575,26.0497
697.935,26.8187
698.295,27.0296
698.656,27.7183
699.016,27.5413
699.376,27.7051
699.737,27.9778
700.097,27.8112
700.457,29.2973
700.817,30.9143
701.178,32.5560
701.538,32.8362
701.898,34.6577
702.259,34.3103
702.619,36.3030
702.979,34.6357
703.340,34.8177
703.700,34.7703
704.060,34.0793
704.421,33.0167
704.781,31.2364
705.141,30.5216
705.502,29.6785
705.862,27.9352
706.222,26.0485
706.583,25.8440
706.943,24.7260
707.303,24.7034
707.664,24.9280
708.024,25.3145
708.384,26.0029
708.744,26.6819
709.105,25.5150
709.465,25.5295
709.825,25.5566
710.186,26.1011
710.546,26.7231
710.906,27.1616
711.267,27.3961
711.627,27.5215
711.987,29.1894
712.348,29.0798
712.708,28.4557
713.068,27.1877
713.429,26.4079
713.789,24.9365
714.149,24.1771
714.510,23.8851
714.870,23.6318
715.230,23.3333
715.590,23.8835
715.951,24.4914
716.311,25.1046
716.671,25.0857
717.032,25.4249
717.392,27.0990
717.752,27.7395
718.113,27.5936
718.473,28.6883
718.833,29.3118
719.194,28.3713
719.554,27.4392
719.914,26.4870
720.275,25.0277
720.635,24.8506
720.995,25.4241
721.356,25.2034
721.716,25.6676
722.076,26.0216
722.437,25.5811
722.797,26.3965
723.157,26.1956
723.517,26.1629
723.878,25.7299
724.238,26.9420
724.598,28.0807
724.959,28.5788
725.319,28.3697
725.679,27.2728
726.040,28.5558
726.400,29.4116
726.760,29.0644
727.121,27.3739
727.481,26.5429
727.841,25.2086
728.202,24.4285
728.562,24.0335
728.922,24.1314
729.283,24.2318
729.643,24.4945
730.003,24.6644
730.363,25.8869
730.724,26.5893
731.084,26.7860
731.444,26.6448
731.805,26.4297
732.165,25.9023
732.525,25.1805
732.886,24.0816
733.246,23.2174
733.606,23.2711
733.967,22.6541
734.327,23.4950
734.687,24.1349
735.048,23.5103
735.408,24.0382
735.768,24.4795
736.129,24.5357
736.489,24.9584
736.849,25.1105
737.210,25.6343
737.570,25.6600
737.930,24.8686
738.290,24.6677
738.651,24.3804
739.011,23.6702
739.371,23.8389
739.732,22.6937
740.092,22.8742
740.452,22.6384
740.813,22.3648
741.173,23.4857
741.533,25.8954
741.894,26.3842
742.254,27.5604
742.614,27.7481
742.975,26.8314
743.335,25.8094
743.695,25.4871
744.056,25.1743
744.416,24.4320
744.776,23.4794
745.137,23.1401
745.497,23.0301
745.857,23.0599
746.217,24.0247
746.578,24.4865
746.938,24.4928
747.298,25.5757
747.659,26.3834
748.019,26.3214
748.379,26.4697
748.740,26.5514
749.100,26.1895
749.460,26.0750
749.821,25.0277
750.181,25.2960
750.541,25.2463
750.902,24.8385
751.262,24.8864
751.622,25.9621
751.983,25.7334
752.343,25.3043
752.703,26.0544
753.063,25.6715
753.424,26.0686
753.784,26.3503
754.144,26.8980
754.505,28.2985
754.865,28.8788
755.225,29.3187
755.586,29.6331
755.946,28.9595
756.306,29.1772
756.667,28.6374
757.027,29.5199
757.387,29.7735
757.748,29.1415
758.108,29.6260
758.468,30.1990
758.829,32.3724
759.189,33.5745
759.549,34.5421
759.910,36.0660
760.270,37.7661
760.630,40.0360
760.990,42.2242
761.351,42.6663
761.711,42.5209
762.071,40.6193
762.432,40.3437
762.792,39.3235
763.152,39.0841
763.513,39.9990
763.873,41.1227
764.233,41.7315
764.594,43.3947
764.954,45.4989
765.314,49.2652
765.675,50.7555
766.035,49.6385
766.395,48.4404
766.756,46.3777
767.116,44.9970
767.476,44.0720
767.836,42.9765
768.197,42.2319
768.557,43.3410
768.917,43.3750
769.278,47.9672
769.638,49.4548
769.998,50.0975
770.359,50.9034
770.719,49.6986
771.079,47.9285
771.440,45.8636
771.800,43.9352
772.160,41.7179
772.521,40.6393
772.881,40.8661
773.241,41.4159
773.602,43.1699
773.962,44.6189
774.322,44.8241
774.683,46.6393
775.043,47.0971
775.403,47.7640
775.763,46.6995
776.124,46.7372
776.484,48.0667
776.844,48.4484
777.205,48.2141
777.565,48.7023
777.925,49.2045
778.286,49.8610
778.646,50.5889
779.006,48.6830
779.367,46.7211
779.727,45.6397
780.087,45.3513
780.448,46.5235
780.808,46.1087
781.168,46.7549
781.529,48.3136
781.889,48.6461
782.249,49.0572
782.609,49.7394
782.970,49.8561
783.330,50.9526
783.690,51.4921
784.051,50.6070
784.411,49.9189
784.771,48.1920
785.132,48.9077
785.492,48.0232
785.852,45.6892
786.213,47.7582
786.573,50.1465
786.933,51.9755
787.294,54.8129
787.654,57.5989
788.014,61.7286
788.375,64.7108
788.735,65.6969
789.095,64.9097
789.456,63.4371
789.816,60.5126
790.176,56.4286
790.536,52.5793
790.897,47.3215
791.257,46.0867
791.617,44.8166
791.978,42.7576
792.338,43.1458
792.698,45.0091
793.059,45.8255
793.419,46.5305
793.779,45.5406
794.140,44.4087
794.500,43.5084
794.860,41.4838
795.221,39.7668
795.581,40.9719
795.941,42.1730
796.302,42.4734
796.662,44.0232
797.022,43.5405
797.383,42.2881
797.743,42.5942
798.103,44.1655
798.464,47.5259
798.824,54.2143
799.184,60.1935
799.544,65.0978
799.905,68.9123
800.265,72.4008
800.625,73.6425
800.986,73.7796
801.346,72.7184
801.706,71.7917
802.067,68.2423
802.427,63.2750
802.787,56.9088
803.148,52.0288
803.508,47.5193
803.868,44.3660
804.229,43.6534
804.589,46.6037
804.949,51.0145
805.310,54.7706
805.670,57.0026
806.030,57.0804
806.391,54.8354
806.751,51.9956
807.111,48.9212
807.471,50.0234
807.832,51.6946
808.192,53.0226
808.552,55.0881
808.913,54.6108
809.273,52.3021
809.633,50.0873
809.994,46.5498
810.354,44.3472
810.714,40.8112
811.075,38.3668
811.435,38.6406
811.795,36.8347
812.156,36.2682
812.516,35.8942
812.876,34.4857
813.237,35.0813
813.597,34.8583
813.957,34.6742
814.317,32.6366
814.678,32.1246
815.038,31.1771
815.398,31.5772
815.759,31.9447
816.119,31.1250
816.479,33.7859
816.840,34.2915
817.200,36.4678
817.560,38.2589
817.921,40.4752
818.281,41.9524
818.641,43.2940
819.002,44.2029
819.362,44.5707
819.722,44.9463
820.083,44.6116
820.443,44.4015
820.803,43.8413
821.164,42.6645
821.524,43.3335
821.884,44.7579
822.244,47.2683
822.605,52.3040
822.965,57.7656
823.325,60.0034
823.686,58.8214
824.046,56.3048
824.406,54.5584
824.767,53.3776
825.127,52.5499
825.487,50.4032
825.848,48.0491
826.208,45.1268
826.568,43.9102
826.929,43.4404
827.289,43.8575
827.649,44.2213
828.010,44.7472
828.370,46.5896
828.730,46.9648
829.090,45.9965
829.451,45.5360
829.811,46.8280
830.171,47.0974
830.532,47.3585
830.892,45.4935
831.252,46.2444
831.613,45.7694
831.973,47.0251
832.333,49.6525
832.694,50.4683
833.054,51.4660
833.414,49.8679
833.775,50.5714
834.135,52.0500
834.495,53.3048
834.856,52.2651
835.216,50.0991
835.576,50.7618
835.937,51.8655
836.297,52.1223
836.657,53.1762
837.017,56.8498
837.378,61.8616
837.738,66.8588
838.098,69.8027
838.459,70.4096
838.819,70.7666
839.179,69.5939
839.540,66.4035
839.900,63.2467
840.260,60.9726
840.621,60.5435
840.981,60.9149
841.341,60.2598
841.702,60.2343
842.062,58.5207
842.422,56.6343
842.783,57.0425
843.143,56.1478
843.503,56.4138
843.863,56.2669
844.224,56.2214
844.584,56.7756
844.944,57.5142
845.305,59.2999
845.665,60.4305
846.025,62.0082
846.386,62.8767
846.746,61.1101
847.106,59.7605
847.467,58.3200
847.827,56.7262
848.187,55.2505
848.548,53.3729
848.908,53.6585
849.268,50.9805
849.629,49.0144
849.989,49.9694
850.349,50.8187
850.710,51.4422
851.070,53.2772
851.430,53.8826
851.790,54.9639
852.151,54.7286
852.511,53.6453
852.871,52.6422
853.232,52.2062
853.592,51.8614
853.952,52.4168
854.313,53.4690
854.673,53.1547
855.033,52.3706
855.394,50.5280
855.754,49.4877
856.114,50.3338
856.475,51.6206
856.835,52.8949
857.195,54.8162
857.556,55.6016
857.916,55.8865
858.276,56.7788
858.637,57.0049
858.997,56.6908
859.357,56.8749
859.717,54.4416
860.078,53.5308
860.438,52.5316
860.798,52.4133
861.159,53.3426
861.519,54.3333
861.879,54.6566
862.240,56.5453
862.600,58.2125
862.960,57.4544
863.321,57.4863
863.681,56.8780
864.041,57.2693
864.402,59.9157
864.762,59.2195
865.122,58.6764
865.483,59.5881
865.843,59.2771
866.203,62.4167
866.563,63.1917
866.924,62.5449
867.284,61.7996
867.644,59.4997
868.005,58.1696
868.365,55.8414
868.725,51.9784
869.086,48.6448
869.446,46.4667
869.806,47.4344
870.167,48.0573
870.527,48.1524
870.887,49.4642
871.248,51.3550
871.608,53.0014
871.968,53.0272
872.329,52.5263
872.689,52.3601
873.049,50.2204
873.410,47.6540
873.770,46.5151
874.130,45.4651
874.490,45.3886
874.851,45.5310
875.211,46.5530
875.571,49.0309
875.932,50.9237
876.292,53.3586
876.652,56.9567
877.013,58.8933
877.373,57.5186
877.733,54.9904
878.094,54.3559
878.454,53.8900
878.814,51.2988
879.175,48.3284
879.535,46.7411
879.895,44.2758
880.256,43.9724
880.616,44.9271
880.976,46.8133
881.336,47.2713
881.697,48.9815
882.057,50.6929
882.417,49.0055
882.778,47.1592
883.138,46.6940
883.498,46.1452
883.859,48.1371
884.219,48.2062
884.579,49.5578
884.940,49.0858
885.300,49.3456
885.660,48.2392
886.021,47.3155
886.381,45.6885
886.741,43.7604
887.102,40.9723
887.462,39.1491
887.822,36.5726
888.183,37.4534
888.543,38.9131
888.903,41.0620
889.263,44.6981
889.624,47.6371
889.984,49.0813
890.344,51.8695
890.705,55.8820
891.065,58.1499
891.425,58.8419
891.786,56.7863
892.146,53.6913
892.506,52.8336
892.867,53.5833
893.227,54.3224
893.587,56.3860
893.948,58.1399
894.308,61.7761
894.668,62.8641
895.029,63.8560
895.389,64.2462
895.749,63.7001
896.109,64.2417
896.470,64.3811
896.830,63.7794
897.190,61.5241
897.551,59.9800
897.911,57.9785
898.271,56.8026
898.632,54.6249
898.992,54.2896
899.352,52.2389
899.713,52.0963
900.073,51.0761
900.433,50.5955
900.794,52.5613
901.154,54.2897
901.514,58.0662
901.875,60.4059
902.235,62.4612
902.595,64.4138
902.956,64.4554
903.316,63.5345
903.676,61.0595
904.036,59.6120
904.397,57.0791
904.757,55.7057
905.117,53.2663
905.478,50.0984
905.838,45.6614
906.198,41.6474
906.559,37.9014
906.919,36.4931
907.279,36.8712
907.640,37.7271
908.000,37.9314
908.360,38.0600
908.721,38.8851
909.081,39.3848
909.441,39.9756
909.802,40.0862
910.162,39.4828
910.522,39.2882
910.883,38.8697
911.243,38.5683
911.603,39.0499
911.964,39.8609
912.324,40.3664
912.684,41.5721
913.044,45.2548
913.405,47.4334
913.765,50.9848
914.125,55.0070
914.486,54.0344
914.846,52.8118
915.206,53.4656
915.567,55.0795
915.927,56.2763
916.287,58.9309
916.648,61.4416
917.008,61.8655
917.368,62.2422
917.729,58.1311
918.089,56.1976
918.449,52.0402
918.810,47.9495
919.170,45.2652
919.530,44.0956
919.891,43.8153
920.251,43.8469
920.611,46.0140
920.971,46.9650
921.332,48.8555
921.692,49.5516
922.052,49.9273
922.413,50.5485
922.773,48.5445
923.133,46.4836
923.494,44.1516
923.854,42.4229
924.214,41.7394
924.575,42.9257
924.935,44.3669
925.295,46.0614
925.656,49.0374
926.016,51.3166
926.376,52.3658
926.737,52.3039
927.097,52.7119
927.457,51.5099
927.817,49.5393
928.178,48.0774
928.538,48.3487
928.898,49.5564
929.259,50.4311
929.619,50.2116
929.979,53.0300
930.340,55.5833
930.700,55.3326
931.060,52.4570
931.421,50.2334
931.781,46.5321
932.141,45.8901
932.502,45.9136
932.862,46.1837
933.222,49.3073
933.583,48.6653
933.943,48.9526
934.303,47.7336
934.664,46.1842
935.024,45.0175
935.384,43.7141
935.744,45.2216
936.105,44.3377
936.465,46.9163
936.825,50.3045
937.186,53.7140
937.546,58.4537
937.906,64.9758
938.267,67.3119
938.627,68.1388
938.987,65.3414
939.348,60.4891
939.708,55.5770
940.068,51.7310
940.429,47.6766
940.789,45.1286
941.149,44.6010
941.510,43.2525
941.870,43.4676
942.230,45.5983
942.590,47.6173
942.951,49.3464
943.311,49.8540
943.671,51.1301
944.032,52.4767
944.392,52.3236
944.752,50.7722
945.113,49.8852
945.473,49.8635
945.833,50.9700
946.194,52.6781
946.554,54.0926
946.914,55.2732
947.275,56.4279
947.635,58.6557
947.995,58.6398
948.356,58.2465
948.716,58.4680
949.076,57.9800
949.437,57.8169
949.797,60.5995
950.157,63.2103
950.517,62.4835
950.878,62.9457
951.238,64.3757
951.598,61.1231
951.959,60.7180
952.319,58.3487
952.679,55.1111
953.040,53.7546
953.400,52.2111
953.760,51.1115
954.121,49.0783
954.481,49.6083
954.841,51.2755
955.202,51.2967
955.562,49.7981
955.922,47.5765
956.283,45.8250
956.643,44.9637
957.003,45.8715
957.363,47.7175
957.724,48.7575
958.084,51.0171
958.444,53.5520
958.805,55.6890
959.165,57.4852
959.525,59.6716
959.886,59.5176
960.246,60.0144
960.606,60.7479
960.967,58.7465
961.327,57.4510
961.687,57.1202
962.048,57.2232
962.408,57.0488
962.768,55.7523
963.129,55.2641
963.489,54.9258
963.849,52.6248
964.210,51.0204
964.570,49.6625
964.930,48.3426
965.290,47.9306
965.651,47.2565
966.011,47.2823
966.371,48.6193
966.732,48.8197
967.092,47.9870
967.452,48.0581
967.813,47.2820
968.173,47.4082
968.533,47.5301
968.894,46.7187
969.254,47.5211
969.614,46.3512
969.975,45.1225
970.335,44.8560
970.695,43.0171
971.056,42.7728
971.416,41.4518
971.776,41.3177
972.137,42.3878
972.497,44.2107
972.857,47.8480
973.217,53.2057
973.578,56.1644
973.938,57.0553
974.298,55.5542
974.659,53.6592
975.019,51.7711
975.379,49.8850
975.740,48.6657
976.100,47.1003
976.460,46.7072
976.821,47.1024
977.181,46.7092
977.541,46.1307
977.902,45.4714
978.262,44.6171
978.622,43.6459
978.983,43.8438
979.343,44.0122
979.703,44.3046
980.063,44.9938
980.424,44.5812
980.784,43.0123
981.144,41.4483
981.505,41.0121
981.865,40.1760
982.225,38.9846
982.586,39.3366
982.946,39.9529
983.306,39.6786
983.667,41.0120
984.027,42.3027
984.387,43.5884
984.748,43.3047
985.108,43.0733
985.468,42.0510
985.829,40.3260
986.189,39.0170
986.549,37.5505
986.910,37.7812
987.270,38.2406
987.630,38.0042
987.990,38.4136
988.351,39.4555
988.711,38.8621
989.071,35.5912
989.432,34.6121
989.792,35.3529
990.152,35.0746
990.513,34.8099
990.873,34.3638
991.233,34.8044
991.594,33.8576
991.954,33.8450
992.314,34.4138
992.675,37.2879
993.035,37.0111
993.395,35.3213
993.756,32.8333
994.116,29.6282
994.476,26.8513
994.836,25.2468
995.197,24.5091
995.557,24.4627
995.917,24.8208
996.278,25.1504
996.638,25.7551
996.998,27.1727
997.359,27.8988
997.719,27.4743
998.079,27.0031
998.440,24.9649
998.800,23.8015
999.160,22.6516
999.521,22.4574
999.881,22.7595
1000.241,23.4863
1000.602,24.9435
1000.962,25.7643
1001.322,26.1340
1001.683,25.2921
1002.043,24.6764
1002.403,23.3583
1002.763,22.8664
1003.124,24.2990
1003.484,24.6679
1003.844,24.8931
1004.205,26.6406
1004.565,27.6382
1004.925,29.1461
1005.286,29.2938
1005.646,28.6921
1006.006,28.2241
1006.367,27.0068
1006.727,25.5043
1007.087,25.3145
1007.448,24.8753
1007.808,24.8930
1008.168,24.7812
1008.529,26.0446
1008.889,26.6819
1009.249,27.8489
1009.609,28.6708
1009.970,29.2053
1010.330,29.9827
1010.690,30.3856
1011.051,30.8070
1011.411,30.4698
1011.771,30.4602
1012.132,29.2761
1012.492,27.4739
1012.852,26.5039
1013.213,26.4155
1013.573,25.6270
1013.933,24.1510
1014.294,23.6810
1014.654,24.3412
1015.014,24.7361
1015.375,24.4733
1015.735,24.1208
1016.095,24.5388
1016.456,24.8510
1016.816,24.3704
1017.176,23.8057
1017.536,23.5391
1017.897,22.4039
1018.257,22.3625
1018.617,21.6824
1018.978,21.1106
1019.338,21.7592
1019.698,21.0000
1020.059,21.0125
1020.419,21.1444
1020.779,20.8986
1021.140,20.7718
1021.500,22.3822
1021.860,21.4450
1022.221,21.1591
1022.581,19.3851
1022.941,20.2832
1023.302,20.1892
1023.662,19.8823
1024.022,20.2514
1024.383,20.3333
1024.743,20.8710
1025.103,20.5434
1025.464,21.4347
1025.824,20.9488
1026.184,21.1340
1026.544,22.0369
1026.905,22.1988
1027.265,21.6552
1027.625,22.2920
1027.986,21.6369
1028.346,21.7489
1028.706,22.7455
1029.067,22.6838
1029.427,21.8863
1029.787,21.6053
1030.148,22.5177
1030.508,23.0162
1030.868,22.9724
1031.229,23.7921
1031.589,25.2728
1031.949,25.5652
1032.310,24.4307
1032.670,23.9681
1033.030,23.8372
1033.391,23.0709
1033.751,23.0020
1034.111,22.4023
1034.471,22.3293
1034.832,21.8325
1035.192,22.3852
1035.552,22.5947
1035.913,22.5254
1036.273,23.4060
1036.633,24.5185
1036.994,25.9388
1037.354,26.3995
1037.714,26.8453
1038.075,27.0917
1038.435,26.5109
1038.795,27.3170
1039.156,27.0214
1039.516,26.4121
1039.876,25.6439
1040.236,25.1685
1040.597,24.9713
1040.957,24.6394
1041.318,24.3521
1041.678,24.3291
1042.038,25.2504
1042.398,26.5981
1042.759,28.2692
1043.119,28.2388
1043.479,28.6844
1043.840,28.5816
1044.200,28.3125
1044.560,27.6631
1044.921,27.2043
1045.281,25.6382
1045.641,24.5287
1046.002,24.4910
1046.362,24.5011
1046.722,25.0603
1047.083,26.0346
1047.443,27.0720
1047.803,28.4922
1048.163,29.7028
1048.524,30.7476
1048.884,31.5018
1049.244,31.5085
1049.605,31.4226
1049.965,30.4936
1050.325,29.7906
1050.686,28.8489
1051.046,29.4082
1051.406,29.5676
1051.767,28.4221
1052.127,28.3483
1052.487,27.6623
1052.848,27.7879
1053.208,27.9840
1053.568,27.5997
1053.929,26.0396
1054.289,26.4119
1054.649,26.9901
1055.010,27.5271
1055.370,28.9830
1055.730,30.5404
1056.090,31.6037
1056.451,31.0086
1056.811,29.0125
1057.171,28.2010
1057.532,26.4862
1057.892,24.7511
1058.252,23.3514
1058.613,22.1530
1058.973,20.7619
1059.333,20.6336
1059.694,19.8500
1060.054,19.2709
1060.414,19.3084
1060.775,20.3589
1061.135,20.5454
1061.495,21.1876
1061.856,21.6186
1062.216,21.5168
1062.576,20.2727
1062.937,19.9832
1063.297,19.2919
1063.657,18.9058
1064.017,18.4740
1064.378,18.3942
1064.738,18.7611
1065.098,19.0000
1065.459,19.2442
1065.819,19.8323
1066.179,20.6514
1066.540,20.8625
1066.900,21.1249
1067.260,21.1538
1067.621,21.7249
1067.981,21.7843
1068.341,20.9463
1068.702,20.7047
1069.062,20.5681
1069.422,20.0989
1069.783,20.5117
1070.143,21.0889
1070.503,21.8655
1070.864,23.1687
1071.224,24.4228
1071.584,25.3970
1071.944,26.8396
1072.305,27.0287
1072.665,27.7511
1073.025,27.8918
1073.386,26.6898
1073.746,25.6479
1074.106,24.5992
1074.467,24.0008
1074.827,23.0073
1075.187,21.3216
1075.548,20.4935
1075.908,21.4591
1076.268,21.2163
1076.629,21.3254
1076.989,22.3587
1077.349,23.0674
1077.709,23.6701
1078.070,22.9602
1078.430,22.1567
1078.791,21.3655
1079.151,20.2747
1079.511,19.9246
1079.871,19.1603
1080.232,19.1206
1080.592,18.8362
1080.952,19.3123
1081.313,19.7184
1081.673,19.7509
1082.033,19.8881
1082.394,19.3461
1082.754,18.6586
1083.114,18.4362
1083.475,18.3517
1083.835,18.1767
1084.195,18.3062
1084.556,18.5001
1084.916,18.6203
1085.276,19.0703
1085.636,19.0511
1085.997,18.9588
1086.357,18.7312
1086.717,18.4223
1087.078,18.5311
1087.438,18.0845
1087.798,18.1971
1088.159,18.6903
1088.519,18.9068
1088.879,19.3835
1089.240,19.5019
1089.600,20.8150
1089.960,21.4949
1090.321,22.1437
1090.681,22.9974
1091.041,23.1862
1091.402,23.0393
1091.762,24.3379
1092.122,24.9077
1092.483,26.6121
1092.843,28.5658
1093.203,29.8244
1093.563,30.7629
1093.924,31.8562
1094.284,31.4111
1094.644,31.3966
1095.005,31.7741
1095.365,32.5780
1095.725,31.7640
1096.086,30.8481
1096.446,30.3541
1096.806,29.9254
1097.167,29.3720
1097.527,29.0015
1097.887,30.1976
1098.248,31.2284
1098.608,32.3793
1098.968,33.3985
1099.329,34.7252
1099.689,36.7979
1100.049,37.4521
1100.410,36.8165
1100.770,37.2503
1101.130,39.1459
1101.490,39.8807
1101.851,39.8679
1102.211,39.9082
1102.571,39.1896
1102.932,41.0199
1103.292,41.9776
1103.652,41.6020
1104.013,41.9692
1104.373,43.6284
