Distance_(microns),Gray_Value
556.690,51.2298
557.051,53.2635
557.411,51.3230
557.771,51.7291
558.132,52.0874
558.492,51.6421
558.852,50.7311
559.213,52.0075
559.573,53.2273
559.933,53.8250
560.294,53.2923
560.654,53.1808
561.014,54.5267
561.375,54.9604
561.735,53.2516
562.095,51.4276
562.456,54.5988
562.816,50.9952
563.176,51.2610
563.536,52.1547
563.897,51.8001
564.257,52.9914
564.617,51.0737
564.978,51.2475
565.338,51.7735
565.698,52.0191
566.059,53.0271
566.419,53.4720
566.779,52.5212
567.140,50.1022
567.500,49.5317
567.860,49.1969
568.221,48.8491
568.581,47.9118
568.941,45.5774
569.302,45.1221
569.662,44.1423
570.022,44.9559
570.383,45.7404
570.743,45.3498
571.103,44.0399
571.464,44.4231
571.824,44.8425
572.184,44.1625
572.544,44.0228
572.905,45.2460
573.265,47.0494
573.625,47.0975
573.986,45.6670
574.346,44.4317
574.706,45.9001
575.067,46.6964
575.427,46.5179
575.787,46.3712
576.148,46.8217
576.508,45.6314
576.868,45.4243
577.229,45.5875
577.589,44.6705
577.949,45.7178
578.310,44.9295
578.670,45.7174
579.030,43.2516
579.391,43.1968
579.751,44.1740
580.111,41.5570
580.471,43.4326
580.832,42.3590
581.192,41.4433
581.552,40.5280
581.913,41.1853
582.273,40.6510
582.633,39.9942
582.994,41.4255
583.354,43.3137
583.714,42.8595
584.075,41.7008
584.435,44.3320
584.795,43.9632
585.156,44.2684
585.516,44.0465
585.876,42.8311
586.237,45.0134
586.597,46.0090
586.957,46.1354
587.317,47.7552
587.678,50.2572
588.038,49.6910
588.398,48.7933
588.759,50.2196
589.119,50.6354
589.479,50.2778
589.840,51.6857
590.200,52.4505
590.560,54.5927
590.921,56.3834
591.281,54.8162
591.641,55.6802
592.002,56.0950
592.362,55.5605
592.722,53.0506
593.083,53.8813
593.443,53.6053
593.803,52.6422
594.164,53.8078
594.524,54.4528
594.884,51.2175
595.244,50.2067
595.605,52.9143
595.965,49.3692
596.325,49.5475
596.686,51.7256
597.046,49.0918
597.406,48.6843
597.767,48.9614
598.127,49.7980
598.487,49.3152
598.848,49.6633
599.208,48.9325
599.568,47.7886
599.929,46.8299
600.289,48.3652
600.649,48.6107
601.010,50.5593
601.370,47.2771
601.730,50.9624
602.090,48.2816
602.451,50.1596
602.811,50.0752
603.171,51.0637
603.532,50.8420
603.892,52.3660
604.252,51.7841
604.613,52.2752
604.973,54.6140
605.333,53.7343
605.694,52.0124
606.054,52.8770
606.414,55.3172
606.775,53.1899
607.135,56.1481
607.495,52.9763
607.856,55.2757
608.216,54.1093
608.576,55.7917
608.937,55.9067
609.297,53.0569
609.657,52.6732
610.017,53.7078
610.378,54.9458
610.738,55.3496
611.098,53.8217
611.459,55.2181
611.819,54.8960
612.179,54.0377
612.540,55.7214
612.900,54.9690
613.260,54.0766
613.621,51.5866
613.981,51.6493
614.341,54.6504
614.702,52.4480
615.062,51.1523
615.422,50.7412
615.783,51.0902
616.143,52.7205
616.503,52.0340
616.863,53.2651
617.224,53.7974
617.584,54.3732
617.944,53.0964
618.305,52.3061
618.665,52.2140
619.025,50.7689
619.386,49.6994
619.746,50.6994
620.106,49.5792
620.467,49.8518
620.827,49.5691
621.187,48.4999
621.548,49.9574
621.908,52.1507
622.268,51.9438
622.629,51.2675
622.989,52.5913
623.349,51.0822
623.710,54.3265
624.070,51.3538
624.430,54.5396
624.790,51.8856
625.151,53.2679
625.511,50.5764
625.871,52.5590
626.232,54.5493
626.592,54.7950
626.952,54.3678
627.313,54.8593
627.673,54.9785
628.033,55.4810
628.394,53.8357
628.754,53.8364
629.114,54.9556
629.475,52.2016
629.835,53.5693
630.195,53.0706
630.556,53.3679
630.916,52.4592
631.276,52.1297
631.637,49.9084
631.997,49.9778
632.357,50.8193
632.717,51.1215
633.078,51.1957
633.438,52.0549
633.798,51.2503
634.159,51.9440
634.519,51.6919
634.879,50.8518
635.240,52.8121
635.600,53.3586
635.960,53.1729
636.321,53.8447
636.681,55.6074
637.041,54.4557
637.402,51.8837
637.762,51.7782
638.122,52.7930
638.483,53.9960
638.843,54.4091
639.203,55.3423
639.563,54.5986
639.924,53.4650
640.284,51.2425
640.644,53.2826
641.005,53.0964
641.365,52.6554
641.725,52.9362
642.086,55.2012
642.446,54.0075
642.806,54.5823
643.167,54.5052
643.527,53.0106
643.887,54.5308
644.248,57.2093
644.608,57.3615
644.968,57.1778
645.329,57.1113
645.689,56.9938
646.049,56.3020
646.410,57.5991
646.770,58.6711
647.130,57.1355
647.490,57.4974
647.851,58.7923
648.211,60.1253
648.571,57.9742
648.932,57.4328
649.292,56.3057
649.652,57.0266
650.013,58.7926
650.373,57.8291
650.733,56.1324
651.094,56.7327
651.454,56.6981
651.814,55.5448
652.175,56.7744
652.535,55.9890
652.895,57.7226
653.256,56.5433
653.616,56.2464
653.976,56.7743
654.336,58.0858
654.697,58.4375
655.057,58.4900
655.417,59.1499
655.778,60.1844
656.138,57.9428
656.498,57.5974
656.859,55.2633
657.219,55.9436
657.579,60.6326
657.940,61.7782
658.300,62.6988
658.660,62.2780
659.021,60.3139
659.381,60.3525
659.741,60.9015
660.102,59.8552
660.462,58.7399
660.822,59.5969
661.183,60.8774
661.543,60.9071
661.903,61.9191
662.263,60.9693
662.624,61.3532
662.984,61.3328
663.344,64.2598
663.705,63.8905
664.065,64.8661
664.425,63.3099
664.786,63.2436
665.146,64.6882
665.506,63.5638
665.867,62.9041
666.227,62.3854
666.587,61.4101
666.948,60.0123
667.308,59.9329
667.668,61.0799
668.029,60.9727
668.389,63.0925
668.749,61.3006
669.109,58.7518
669.470,59.6389
669.830,59.6870
670.190,57.6488
670.551,55.9194
670.911,55.9109
671.271,53.5365
671.632,52.4175
671.992,52.6002
672.352,53.2071
672.713,53.7412
673.073,51.6667
673.433,49.5407
673.794,47.9548
674.154,47.3286
674.514,48.6789
674.875,46.8226
675.235,47.1568
675.595,46.1620
675.956,46.6389
676.316,47.2700
676.676,46.1528
677.036,44.5475
677.397,44.2668
677.757,47.4176
678.117,47.5700
678.478,46.7837
678.838,47.2168
679.198,49.6716
679.559,48.2907
679.919,48.9678
680.279,51.2306
680.640,50.9793
681.000,53.1893
681.360,53.9487
681.721,54.5790
682.081,55.4256
682.441,54.0474
682.802,54.9757
683.162,56.4154
683.522,55.5327
683.883,57.3985
684.243,61.0529
684.603,58.5426
684.964,57.4909
685.324,58.6833
685.684,60.6404
686.044,58.9096
686.405,60.9730
686.765,61.6549
687.125,60.0104
687.486,57.8870
687.846,58.0953
688.206,60.1663
688.567,61.5787
688.927,61.5399
689.287,62.5644
689.648,59.9629
690.008,59.8921
690.368,60.3667
690.729,61.6753
691.089,59.5003
691.449,60.7987
691.810,60.3265
692.170,60.5441
692.530,58.7915
692.891,57.4174
693.251,57.6389
693.611,57.2348
693.971,58.1260
694.332,57.4025
694.692,55.9758
695.052,57.5527
695.413,55.4614
695.773,56.3279
696.133,56.7612
696.494,55.4186
696.854,54.8377
697.214,56.1211
697.575,56.2092
697.935,57.4573
698.295,53.7075
698.656,52.6731
699.016,52.6138
699.376,52.6764
699.737,53.1067
700.097,53.2656
700.457,54.1173
700.817,52.5444
701.178,53.8177
701.538,55.6579
701.898,53.4607
702.259,52.6954
702.619,52.4517
702.979,53.2927
703.340,55.1410
703.700,54.3069
704.060,55.1709
704.421,55.8353
704.781,55.0151
705.141,53.2660
705.502,52.9982
705.862,55.4814
706.222,55.1563
706.583,56.3130
706.943,54.4507
707.303,54.5243
707.664,53.5338
708.024,56.5324
708.384,57.2370
708.744,58.2105
709.105,57.5997
709.465,56.6793
709.825,56.9264
710.186,58.3870
710.546,60.4852
710.906,63.2929
711.267,62.6754
711.627,62.8335
711.987,62.3989
712.348,60.5004
712.708,62.3889
713.068,58.9225
713.429,58.7708
713.789,61.3641
714.149,61.7114
714.510,60.5122
714.870,59.1222
715.230,57.9608
715.590,57.1722
715.951,56.6027
716.311,57.0567
716.671,57.9913
717.032,56.2243
717.392,55.6089
717.752,59.1545
718.113,57.1797
718.473,54.0702
718.833,56.6655
719.194,53.2299
719.554,54.0152
719.914,54.7944
720.275,53.0058
720.635,54.3733
720.995,55.0517
721.356,54.4890
721.716,53.2964
722.076,52.8762
722.437,53.7834
722.797,54.8125
723.157,52.6722
723.517,52.2611
723.878,51.2314
724.238,52.7690
724.598,52.8685
724.959,50.8976
725.319,51.7739
725.679,49.2558
726.040,52.1710
726.400,53.1429
726.760,54.8602
727.121,55.0284
727.481,53.2158
727.841,53.8548
728.202,54.5728
728.562,54.4774
728.922,56.1169
729.283,54.8860
729.643,57.3922
730.003,57.3361
730.363,58.0984
730.724,60.2989
731.084,61.6959
731.444,59.3064
731.805,58.9795
732.165,59.2497
732.525,58.5420
732.886,57.5554
733.246,55.5418
733.606,55.7370
733.967,56.9402
734.327,57.0557
734.687,56.2119
735.048,56.8189
735.408,54.7922
735.768,55.7234
736.129,56.3105
736.489,59.5706
736.849,57.5864
737.210,57.8928
737.570,55.7267
737.930,54.3178
738.290,54.5593
738.651,53.5409
739.011,54.2449
739.371,53.2973
739.732,51.8925
740.092,52.3108
740.452,52.1610
740.813,51.4387
741.173,51.2975
741.533,51.5557
741.894,51.3201
742.254,52.1983
742.614,53.5218
742.975,53.5944
743.335,52.9347
743.695,53.0886
744.056,52.2472
744.416,51.5023
744.776,52.7260
745.137,53.0518
745.497,52.1660
745.857,54.4674
746.217,57.0487
746.578,54.3865
746.938,55.7805
747.298,54.5297
747.659,54.5870
748.019,54.3401
748.379,54.6782
748.740,55.3650
749.100,56.4995
749.460,56.5240
749.821,55.8402
750.181,57.3725
750.541,59.0608
750.902,61.9396
751.262,62.9488
751.622,60.1703
751.983,61.1289
752.343,63.2594
752.703,64.4663
753.063,64.0274
753.424,63.5012
753.784,62.9889
754.144,62.8139
754.505,63.1321
754.865,62.9123
755.225,63.7172
755.586,63.0213
755.946,59.3056
756.306,56.3899
756.667,55.7096
757.027,55.5142
757.387,54.5139
757.748,54.3445
758.108,51.8604
758.468,51.3844
758.829,48.8687
759.189,47.3869
759.549,46.3835
759.910,45.3690
760.270,44.9273
760.630,43.4959
760.990,43.5251
761.351,43.2579
761.711,43.4092
762.071,42.2909
762.432,42.5008
762.792,43.1320
763.152,43.5182
763.513,43.4964
763.873,43.2919
764.233,43.7040
764.594,44.0955
764.954,42.9508
765.314,43.5433
765.675,45.5302
766.035,45.4773
766.395,45.2927
766.756,44.6592
767.116,43.0914
767.476,42.3808
767.836,42.3929
768.197,41.3691
768.557,40.9573
768.917,41.5322
769.278,40.5382
769.638,41.1347
769.998,39.0963
770.359,40.2665
770.719,39.7984
771.079,38.4903
771.440,40.0718
771.800,40.4310
772.160,39.3581
772.521,41.4980
772.881,40.5527
773.241,40.1408
773.602,39.7969
773.962,39.7350
774.322,40.7778
774.683,39.4322
775.043,38.6584
775.403,40.1529
775.763,40.6876
776.124,38.9421
776.484,38.4645
776.844,39.0345
777.205,38.7352
777.565,37.4010
777.925,37.7469
778.286,37.9418
778.646,37.5476
779.006,36.1693
779.367,38.1635
779.727,39.2102
780.087,39.9929
780.448,39.1268
780.808,39.7788
781.168,41.1469
781.529,41.6375
781.889,41.6886
782.249,42.7678
782.609,42.3747
782.970,41.4487
783.330,42.5526
783.690,42.7049
784.051,41.1831
784.411,39.6381
784.771,42.3041
785.132,42.3796
785.492,42.3536
785.852,39.9222
786.213,39.1594
786.573,38.3939
786.933,39.7213
787.294,40.8271
787.654,40.9503
788.014,41.5519
788.375,41.6819
788.735,41.6273
789.095,42.2907
789.456,41.1339
789.816,40.1142
790.176,40.0222
790.536,43.4480
790.897,44.0120
791.257,41.5223
791.617,42.9674
791.978,43.3551
792.338,43.5988
792.698,42.8129
793.059,43.1076
793.419,43.0003
793.779,43.8090
794.140,44.0378
794.500,43.9119
794.860,42.6760
795.221,41.4471
795.581,41.3248
795.941,43.1691
796.302,42.4279
796.662,41.6506
797.022,43.0955
797.383,42.9993
797.743,42.4283
798.103,41.1562
798.464,41.0969
798.824,41.8528
799.184,42.5379
799.544,41.0307
799.905,42.4471
800.265,44.2499
800.625,41.4812
800.986,42.7694
801.346,40.8609
801.706,39.6919
802.067,39.1997
802.427,40.4103
802.787,39.7691
803.148,36.4487
803.508,36.9402
803.868,36.6573
804.229,34.2849
804.589,32.6104
804.949,34.3731
805.310,32.5859
805.670,32.1164
806.030,32.8212
806.391,32.0578
806.751,33.0549
807.111,33.3353
807.471,33.0819
807.832,33.9609
808.192,34.1944
808.552,35.3662
808.913,34.7320
809.273,35.5722
809.633,36.1796
809.994,35.2173
810.354,35.3907
810.714,33.4414
811.075,34.3334
811.435,32.3916
811.795,34.4918
812.156,34.2037
812.516,32.6142
812.876,34.4750
813.237,33.8269
813.597,32.8228
813.957,34.8273
814.317,34.3155
814.678,35.7210
815.038,34.7365
815.398,34.5015
815.759,34.2036
816.119,35.1962
816.479,36.1788
816.840,35.9021
817.200,36.7939
817.560,37.6187
817.921,37.0397
818.281,37.6022
818.641,39.3007
819.002,39.3867
819.362,38.8988
819.722,39.3287
820.083,39.1958
820.443,40.8226
820.803,40.8731
821.164,39.5023
821.524,38.8030
821.884,40.0595
822.244,40.1113
822.605,39.3103
822.965,37.4173
823.325,38.1743
823.686,38.5402
824.046,38.2231
824.406,39.0659
824.767,39.4024
825.127,38.6552
825.487,40.0051
825.848,39.1451
826.208,38.5280
826.568,37.7716
826.929,39.3491
827.289,39.9839
827.649,38.7211
828.010,39.0625
828.370,38.4403
828.730,35.8322
829.090,37.7653
829.451,38.1737
829.811,37.4414
830.171,35.7825
830.532,35.0796
830.892,37.8949
831.252,38.9982
831.613,38.2012
831.973,36.4510
832.333,39.4399
832.694,36.2769
833.054,36.0635
833.414,36.7283
833.775,34.8493
834.135,37.3147
834.495,38.6834
834.856,37.1986
835.216,37.0676
835.576,38.2229
835.937,37.7266
836.297,36.6280
836.657,36.3324
837.017,36.1994
837.378,35.2827
837.738,36.0123
838.098,36.7973
838.459,37.0195
838.819,38.1091
839.179,38.6044
839.540,38.4250
839.900,38.9269
840.260,38.8753
840.621,38.2761
840.981,37.9447
841.341,36.7051
841.702,38.0700
842.062,39.2100
842.422,39.1364
842.783,39.0633
843.143,39.0286
843.503,39.6807
843.863,39.2902
844.224,38.6954
844.584,40.8804
844.944,41.5290
845.305,38.5083
845.665,38.2694
846.025,36.5405
846.386,36.7934
846.746,35.0372
847.106,37.7138
847.467,36.5888
847.827,38.1576
848.187,37.6454
848.548,36.7735
848.908,38.2036
849.268,36.4032
849.629,34.4112
849.989,38.0932
850.349,36.1680
850.710,36.4934
851.070,35.0654
851.430,35.3722
851.790,34.9718
852.151,35.3157
852.511,35.3162
852.871,35.5743
853.232,36.6140
853.592,35.4843
853.952,34.7281
854.313,34.9971
854.673,36.0135
855.033,36.8218
855.394,37.0278
855.754,35.7377
856.114,34.3308
856.475,35.8707
856.835,36.2899
857.195,36.4300
857.556,37.5227
857.916,36.7693
858.276,38.3028
858.637,38.4893
858.997,39.0065
859.357,37.9343
859.717,35.9908
860.078,35.6039
860.438,36.4439
860.798,36.0577
861.159,36.9559
861.519,36.3686
861.879,37.2956
862.240,35.6194
862.600,36.3416
862.960,34.5986
863.321,37.6431
863.681,35.2934
864.041,36.3977
864.402,36.0220
864.762,36.3008
865.122,36.5252
865.483,36.0604
865.843,35.9136
866.203,35.9897
866.563,34.3877
866.924,36.8689
867.284,37.8312
867.644,37.6272
868.005,37.2708
868.365,37.1764
868.725,36.1687
869.086,36.1167
869.446,34.2359
869.806,34.3629
870.167,34.0807
870.527,34.3035
870.887,34.7306
871.248,35.7227
871.608,35.8690
871.968,34.4126
872.329,33.9493
872.689,34.8272
873.049,34.5185
873.410,34.9230
873.770,34.4156
874.130,33.5761
874.490,34.5455
874.851,34.1611
875.211,35.4402
875.571,34.0475
875.932,32.9876
876.292,33.6715
876.652,33.4365
877.013,34.9489
877.373,34.3220
877.733,33.3024
878.094,33.2811
878.454,33.3236
878.814,33.5861
879.175,35.1602
879.535,33.8210
879.895,33.1079
880.256,34.1186
880.616,32.2641
880.976,34.1958
881.336,33.7336
881.697,31.7551
882.057,35.5667
882.417,34.5473
882.778,33.0400
883.138,34.0361
883.498,35.9403
883.859,35.2257
884.219,37.3065
884.579,36.6566
884.940,35.2046
885.300,34.9910
885.660,37.2474
886.021,35.7094
886.381,35.9565
886.741,34.9694
887.102,37.0752
887.462,37.1780
887.822,36.7610
888.183,36.1604
888.543,35.7854
888.903,34.4484
889.263,35.2171
889.624,35.3679
889.984,34.9012
890.344,33.3546
890.705,32.9238
891.065,32.7193
891.425,32.1270
891.786,32.8869
892.146,34.2530
892.506,34.4111
892.867,34.1884
893.227,33.8040
893.587,33.6143
893.948,33.9327
894.308,32.9412
894.668,33.6667
895.029,32.9057
895.389,32.2042
895.749,32.3748
896.109,32.2746
896.470,34.9922
896.830,34.1550
897.190,35.3095
897.551,35.2572
897.911,35.2380
898.271,36.6718
898.632,36.7644
898.992,37.1451
899.352,37.1508
899.713,39.9787
900.073,38.3892
900.433,38.1682
900.794,37.0293
901.154,38.4883
901.514,40.1140
901.875,39.4159
902.235,40.3666
902.595,38.7860
902.956,38.6280
903.316,37.3325
903.676,36.4218
904.036,38.6039
904.397,37.8231
904.757,37.7606
905.117,37.4428
905.478,36.2057
905.838,37.6889
906.198,38.1243
906.559,38.4951
906.919,39.1864
907.279,38.6569
907.640,36.3192
908.000,35.8066
908.360,34.7234
908.721,34.6482
909.081,35.8313
909.441,34.9605
909.802,33.5163
910.162,35.2127
910.522,36.2055
910.883,35.4364
911.243,35.8166
911.603,36.0731
911.964,35.5787
912.324,38.2185
912.684,37.8693
913.044,37.6324
913.405,37.2887
913.765,38.9669
914.125,40.8726
914.486,41.7251
914.846,41.1429
915.206,43.4407
915.567,41.8310
915.927,40.7713
916.287,41.7334
916.648,43.1120
917.008,43.8868
917.368,44.1609
917.729,41.5607
918.089,43.3176
918.449,44.6147
918.810,43.4047
919.170,46.6461
919.530,47.5661
919.891,43.5811
920.251,43.9904
920.611,42.6493
920.971,45.6915
921.332,45.8297
921.692,43.8505
922.052,44.2960
922.413,44.8056
922.773,43.9809
923.133,44.4916
923.494,44.9573
923.854,44.5881
924.214,43.7164
924.575,43.7692
924.935,42.9429
925.295,43.6002
925.656,44.7203
926.016,43.7612
926.376,43.6573
926.737,45.6827
927.097,44.0366
927.457,43.4295
927.817,43.2974
928.178,43.3866
928.538,45.3312
928.898,42.9016
929.259,42.9664
929.619,43.3339
929.979,42.3736
930.340,43.0910
930.700,43.7760
931.060,44.6189
931.421,43.9329
931.781,44.9361
932.141,46.1732
932.502,45.1556
932.862,44.9904
933.222,45.4110
933.583,46.4566
933.943,45.3280
934.303,45.8230
934.664,44.1963
935.024,45.6081
935.384,46.2093
935.744,44.2034
936.105,45.1875
936.465,44.5133
936.825,43.3002
937.186,44.4862
937.546,44.8243
937.906,45.3949
938.267,42.9120
938.627,46.2879
938.987,44.5356
939.348,44.8208
939.708,44.4115
940.068,44.5131
940.429,43.8448
940.789,43.9703
941.149,43.3916
941.510,45.0213
941.870,46.1590
942.230,46.2235
942.590,46.0068
942.951,45.7153
943.311,45.9792
943.671,47.0319
944.032,47.4091
944.392,46.0026
944.752,45.7757
945.113,45.9543
945.473,46.2356
945.833,47.0858
946.194,46.3595
946.554,45.9662
946.914,46.2311
947.275,45.8524
947.635,44.4784
947.995,42.1380
948.356,44.0713
948.716,42.4196
949.076,42.5518
949.437,40.8257
949.797,41.8322
950.157,42.8839
950.517,41.4306
950.878,40.8205
951.238,40.4874
951.598,39.2150
951.959,41.5282
952.319,40.8920
952.679,43.1374
953.040,42.9353
953.400,42.1431
953.760,43.6178
954.121,43.4619
954.481,44.3881
954.841,44.0381
955.202,41.8886
955.562,45.0584
955.922,45.5603
956.283,45.1368
956.643,45.2403
957.003,45.8655
957.363,47.0085
957.724,46.1027
958.084,45.2809
958.444,46.2270
958.805,45.6479
959.165,43.3961
959.525,45.5886
959.886,47.4834
960.246,47.1341
960.606,44.9100
960.967,44.6635
961.327,45.9543
961.687,45.8843
962.048,46.2388
962.408,47.4278
962.768,48.9007
963.129,48.1043
963.489,48.2686
963.849,48.9374
964.210,50.1026
964.570,49.9584
964.930,49.5386
965.290,47.4098
965.651,47.5697
966.011,48.4935
966.371,46.3783
966.732,47.8539
967.092,46.8510
967.452,47.9808
967.813,46.5297
968.173,45.4231
968.533,47.6713
968.894,46.5819
969.254,45.2303
969.614,47.6370
969.975,45.9085
970.335,49.0360
970.695,46.8778
971.056,45.5852
971.416,46.4565
971.776,43.8868
972.137,43.3221
972.497,43.9614
972.857,46.2188
973.217,47.1448
973.578,49.2754
973.938,48.8445
974.298,48.0557
974.659,47.0662
975.019,48.2436
975.379,46.6376
975.740,45.5986
976.100,45.7106
976.460,45.2607
976.821,44.6208
977.181,44.6705
977.541,44.5273
977.902,43.7595
978.262,42.3881
978.622,42.3775
978.983,42.8591
979.343,42.3957
979.703,42.2312
980.063,44.3034
980.424,44.0439
980.784,45.1700
981.144,45.3711
981.505,44.7829
981.865,44.8341
982.225,42.7173
982.586,44.4571
982.946,44.1193
983.306,43.5313
983.667,45.3790
984.027,45.1587
984.387,47.0639
984.748,46.8849
985.108,46.2003
985.468,47.5002
985.829,47.4490
986.189,44.8131
986.549,47.0055
986.910,48.2748
987.270,46.5886
987.630,49.2175
987.990,50.9188
988.351,52.6422
988.711,53.1159
989.071,54.8075
989.432,55.3517
989.792,55.7464
990.152,56.2877
990.513,58.4309
990.873,60.0979
991.233,59.1660
991.594,60.5998
991.954,60.6701
992.314,60.1528
992.675,61.3737
993.035,63.7536
993.395,62.7362
993.756,63.7314
994.116,64.4000
994.476,62.8984
994.836,65.0519
995.197,66.5615
995.557,67.7063
995.917,70.6228
996.278,72.3397
996.638,71.5161
996.998,71.1382
997.359,71.4167
997.719,71.4885
998.079,70.4216
998.440,70.1723
998.800,69.7154
999.160,67.7386
999.521,65.3912
999.881,66.0163
1000.241,64.4287
1000.602,66.7021
1000.962,66.5877
1001.322,68.2613
1001.683,68.0752
1002.043,66.0340
1002.403,66.2709
1002.763,65.2743
1003.124,69.4424
1003.484,65.8821
1003.844,69.0936
1004.205,67.8185
1004.565,74.2640
1004.925,69.8414
1005.286,72.5101
1005.646,72.2566
1006.006,71.2748
1006.367,74.5191
1006.727,71.3905
1007.087,70.9290
1007.448,70.8210
1007.808,70.8930
1008.168,71.1129
1008.529,70.3000
1008.889,68.8612
1009.249,70.0536
1009.609,69.8145
1009.970,71.0694
1010.330,72.2029
1010.690,71.9926
1011.051,73.2103
1011.411,72.6515
1011.771,72.0641
1012.132,72.2240
1012.492,72.8717
1012.852,73.7795
1013.213,72.1678
1013.573,71.4100
1013.933,73.2357
1014.294,71.0622
1014.654,70.2006
1015.014,70.7016
1015.375,71.8619
1015.735,72.2956
1016.095,70.1399
1016.456,68.7940
1016.816,70.0532
1017.176,70.4373
1017.536,68.8951
1017.897,70.0364
1018.257,70.1233
1018.617,68.9615
1018.978,67.5959
1019.338,69.0260
1019.698,68.7069
1020.059,68.5385
1020.419,68.8699
1020.779,69.6410
1021.140,66.9816
1021.500,67.3758
1021.860,69.1036
1022.221,67.8115
1022.581,64.4877
1022.941,61.8822
1023.302,62.5144
1023.662,66.7023
1024.022,64.6994
1024.383,65.6458
1024.743,67.3307
1025.103,66.6278
1025.464,66.3595
1025.824,65.9096
1026.184,67.8159
1026.544,67.5505
1026.905,66.2927
1027.265,68.5046
1027.625,68.6122
1027.986,67.7176
1028.346,68.1690
1028.706,68.0823
1029.067,68.5993
1029.427,69.3825
1029.787,67.7809
1030.148,67.3609
1030.508,66.5708
1030.868,66.4687
1031.229,66.4664
1031.589,65.9515
1031.949,65.8150
1032.310,65.7647
1032.670,64.6217
1033.030,63.8398
1033.391,64.1225
1033.751,61.4370
1034.111,62.6197
1034.471,62.9728
1034.832,63.9690
1035.192,61.3528
1035.552,61.0446
1035.913,59.8809
1036.273,62.3557
1036.633,62.2896
1036.994,63.1194
1037.354,62.6444
1037.714,62.6905
1038.075,63.2583
1038.435,62.1345
1038.795,61.7610
1039.156,64.6741
1039.516,65.0299
1039.876,62.3885
1040.236,63.8385
1040.597,63.9630
1040.957,65.2787
1041.318,62.2391
1041.678,61.7241
1042.038,62.4477
1042.398,63.6554
1042.759,62.2551
1043.119,61.5593
1043.479,60.7533
1043.840,62.5985
1044.200,62.8843
1044.560,64.6316
1044.921,62.4971
1045.281,60.1898
1045.641,59.8928
1046.002,61.1805
1046.362,61.9433
1046.722,62.5466
1047.083,64.7639
1047.443,64.7297
1047.803,65.0303
1048.163,66.0559
1048.524,66.7682
1048.884,66.6639
1049.244,65.4634
1049.605,66.6816
1049.965,67.9572
1050.325,68.1328
1050.686,67.7914
1051.046,69.2847
1051.406,68.0521
1051.767,67.1225
1052.127,68.0068
1052.487,65.6490
1052.848,65.0250
1053.208,65.1358
1053.568,67.5168
1053.929,65.3765
1054.289,64.6235
1054.649,65.7992
1055.010,63.1918
1055.370,63.3484
1055.730,66.4657
1056.090,66.1179
1056.451,63.9057
1056.811,63.1718
1057.171,63.8538
1057.532,62.7157
1057.892,62.6298
1058.252,62.0740
1058.613,60.7690
1058.973,60.2647
1059.333,59.8233
1059.694,58.4309
1060.054,59.1579
1060.414,61.3255
1060.775,58.0544
1061.135,58.2410
1061.495,58.0656
1061.856,58.6125
1062.216,60.1109
1062.576,59.4183
1062.937,58.3917
1063.297,58.9992
1063.657,58.1583
1064.017,57.3491
1064.378,58.5258
1064.738,59.6158
1065.098,61.6386
1065.459,61.5831
1065.819,61.1513
1066.179,61.5014
1066.540,63.0247
1066.900,63.7970
1067.260,62.0997
1067.621,60.6653
1067.981,60.6790
1068.341,59.7621
1068.702,61.4682
1069.062,62.0567
1069.422,58.7910
1069.783,56.3159
1070.143,56.9601
1070.503,56.1467
1070.864,57.9741
1071.224,61.6744
1071.584,58.7675
1071.944,57.5323
1072.305,61.5694
1072.665,58.8146
1073.025,61.9881
1073.386,61.9986
1073.746,59.2043
1074.106,58.3429
1074.467,58.7561
1074.827,57.4831
1075.187,61.6722
1075.548,60.4272
1075.908,62.7110
1076.268,59.0381
1076.629,64.0172
1076.989,66.1326
1077.349,69.2087
1077.709,64.9499
1078.070,65.8822
1078.430,66.2032
1078.791,66.0394
1079.151,65.1577
1079.511,63.7169
1079.871,62.8029
1080.232,61.9375
1080.592,61.4562
1080.952,60.6497
1081.313,60.4625
1081.673,61.6880
1082.033,62.6674
1082.394,63.7169
1082.754,63.6732
1083.114,61.6941
1083.475,61.3456
1083.835,63.0190
1084.195,62.7439
1084.556,61.8148
1084.916,60.8770
1085.276,60.8586
1085.636,63.1503
1085.997,63.3689
1086.357,65.1323
1086.717,65.0230
1087.078,67.0954
1087.438,66.0099
1087.798,66.3400
1088.159,64.2844
1088.519,65.6899
1088.879,66.5542
1089.240,66.2854
1089.600,65.5354
1089.960,65.1934
1090.321,65.6294
1090.681,62.8459
1091.041,66.4808
1091.402,65.5205
1091.762,67.0188
1092.122,68.2838
1092.483,67.4437
1092.843,64.7249
1093.203,62.8361
1093.563,65.0506
1093.924,63.0027
1094.284,60.8873
1094.644,62.0005
1095.005,60.1402
1095.365,61.3622
1095.725,60.7772
1096.086,58.7511
1096.446,61.0479
1096.806,57.3317
1097.167,56.1622
1097.527,57.2380
1097.887,54.6939
1098.248,53.9494
1098.608,55.1703
1098.968,56.0166
1099.329,57.1886
1099.689,57.9787
1100.049,55.8924
1100.410,55.8739
1100.770,54.9502
1101.130,54.8274
1101.490,55.9645
1101.851,55.5308
1102.211,54.3841
1102.571,54.2533
1102.932,53.6927
1103.292,52.5911
1103.652,54.6402
1104.013,55.2929
1104.373,53.3730
